userID,trialNo,filename,GroundTruth_Target,rater1,rater1_unsure,rater2,rater2_unsure,rater3,rater3_unsure,correct_target_judgement_by_all
80621081,3,80621081_trial3.png,7,7,,7,,7,,1
80638465,1,80638465_trial1.png,4,7,,7,,7,,0
80805040,1,80805040_trial1.png,9,9,,9,,9,,1
80805040,2,80805040_trial2.png,4,4,x,x,,4,,0
80805040,3,80805040_trial3.png,7,7,x,7,,7,,1
80869805,1,80869805_trial1.png,2,2,,2,,2,,1
80869805,2,80869805_trial2.png,6,6,,6,,6,,1
80869805,3,80869805_trial3.png,6,6,,6,,6,,1
80874921,1,80874921_trial1.png,9,1,,1,,1,,0
80874921,2,80874921_trial2.png,4,x,,4,x,4,,0
80874921,3,80874921_trial3.png,6,6,,6,,6,,1
80886419,1,80886419_trial1.png,2,2,,2,,2,,1
80886419,2,80886419_trial2.png,9,9,,9,,9,,1
80886419,3,80886419_trial3.png,0,x,,0,,0,,0
81170881,1,81170881_trial1.png,6,6,,6,,x,,0
81170881,2,81170881_trial2.png,6,6,,6,,6,,1
81170881,3,81170881_trial3.png,3,3,,3,,9,x,0
81186098,1,81186098_trial1.png,9,1,,1,,1,,0
81186098,2,81186098_trial2.png,0,1,,1,,1,,0
81186098,3,81186098_trial3.png,9,1,,1,,1,,0
81300205,1,81300205_trial1.png,5,5,,5,,5,,1
81300205,2,81300205_trial2.png,3,3,,3,,3,,1
81300205,3,81300205_trial3.png,6,x,,6,x,6,x,0
81303369,1,81303369_trial1.png,2,2,,2,,2,,1
81303369,2,81303369_trial2.png,1,1,,1,x,1,,1
81303369,3,81303369_trial3.png,7,7,,7,,7,,1
81303460,1,81303460_trial1.png,3,3,x,x,,3,x,0
81303460,2,81303460_trial2.png,0,0,,0,,0,,1
81303460,3,81303460_trial3.png,0,0,,0,,0,,1
81396497,1,81396497_trial1.png,8,8,,8,,8,,1
81396497,2,81396497_trial2.png,5,5,,5,,5,,1
81396497,3,81396497_trial3.png,3,3,,3,,3,,1
81528170,1,81528170_trial1.png,1,1,,1,,1,,1
81528170,2,81528170_trial2.png,0,8,,0,,0,,0
81528170,3,81528170_trial3.png,1,1,,1,,1,,1
81541825,1,81541825_trial1.png,9,9,,9,,9,,1
81541825,2,81541825_trial2.png,4,4,,4,,4,,1
81541825,3,81541825_trial3.png,2,2,,2,,2,,1
81590329,1,81590329_trial1.png,4,4,,4,,4,,1
81590329,2,81590329_trial2.png,7,7,x,7,,7,,1
81590329,3,81590329_trial3.png,6,6,,6,,6,,1
81656908,1,81656908_trial1.png,6,6,,6,,6,,1
81656908,2,81656908_trial2.png,2,2,,2,,2,,1
81656908,3,81656908_trial3.png,4,4,,4,,4,,1
81672631,1,81672631_trial1.png,6,6,,6,,6,x,1
81672631,2,81672631_trial2.png,1,1,,1,,1,,1
81672631,3,81672631_trial3.png,2,2,,2,,2,,1
81751219,1,81751219_trial1.png,6,6,,6,,6,,1
81751219,2,81751219_trial2.png,3,3,,3,,3,,1
81751219,3,81751219_trial3.png,7,7,x,7,,7,,1
81809482,1,81809482_trial1.png,8,8,,8,,8,,1
81809482,2,81809482_trial2.png,6,6,,6,,6,,1
81809482,3,81809482_trial3.png,7,7,x,7,x,7,,1
81816550,1,81816550_trial1.png,8,8,,8,,8,,1
81816550,2,81816550_trial2.png,4,4,,4,,4,x,1
81816550,3,81816550_trial3.png,6,6,,6,,x,,0
81882392,1,81882392_trial1.png,3,3,,3,,3,,1
81882392,2,81882392_trial2.png,5,7,,7,,7,,0
81882392,3,81882392_trial3.png,4,1,,1,,1,,0
81887180,1,81887180_trial1.png,9,9,,9,,9,,1
81887180,2,81887180_trial2.png,6,6,,6,,6,,1
81887180,3,81887180_trial3.png,4,4,,4,x,9,x,0
81920821,1,81920821_trial1.png,1,1,,1,,1,,1
81920821,2,81920821_trial2.png,9,9,,9,,9,,1
81920821,3,81920821_trial3.png,5,5,x,5,x,5,x,1
81929528,1,81929528_trial1.png,8,8,,8,,x,,0
81929528,2,81929528_trial2.png,1,1,,1,,1,,1
81929528,3,81929528_trial3.png,2,2,,2,,2,,1
82160277,1,82160277_trial1.png,0,0,,0,,0,,1
82160277,2,82160277_trial2.png,4,4,,4,x,x,,0
82160277,3,82160277_trial3.png,3,3,,3,,3,,1
82183388,1,82183388_trial1.png,1,1,,1,,1,,1
82183388,2,82183388_trial2.png,6,6,,0,x,6,x,0
82183388,3,82183388_trial3.png,9,9,,9,,9,,1
82220728,1,82220728_trial1.png,3,3,,3,,3,,1
82220728,2,82220728_trial2.png,8,8,,8,,8,,1
82220728,3,82220728_trial3.png,2,2,,2,,2,,1
82233279,1,82233279_trial1.png,7,4,,4,,4,,0
82233279,2,82233279_trial2.png,2,3,,3,,3,,0
82233279,3,82233279_trial3.png,3,7,,7,,3,,0
82375072,1,82375072_trial1.png,0,0,,0,,0,,1
82375072,2,82375072_trial2.png,2,5,,2,,2,,0
82375072,3,82375072_trial3.png,6,6,,6,,x,,0
82385405,1,82385405_trial1.png,7,1,,1,,1,,0
82385405,2,82385405_trial2.png,9,9,,9,,9,,1
82385405,3,82385405_trial3.png,8,8,,8,,8,,1
82436310,1,82436310_trial1.png,8,8,,8,,8,,1
82436310,2,82436310_trial2.png,3,3,,3,,3,,1
82436310,3,82436310_trial3.png,7,7,,7,,7,,1
82455497,1,82455497_trial1.png,5,5,,5,,5,,1
82474568,1,82474568_trial1.png,9,9,,9,,9,,1
82474568,2,82474568_trial2.png,1,1,,1,,1,,1
82474568,3,82474568_trial3.png,9,4,,4,x,9,x,0
82493766,1,82493766_trial1.png,1,1,,1,x,1,,1
82493766,2,82493766_trial2.png,6,6,,6,,6,,1
82493766,3,82493766_trial3.png,4,4,,4,,x,,0
82541058,1,82541058_trial1.png,5,5,,5,,5,,1
82541058,2,82541058_trial2.png,7,9,,7,x,7,x,0
82541058,3,82541058_trial3.png,7,7,,7,,7,,1
82567401,1,82567401_trial1.png,7,7,,7,,7,,1
82567401,2,82567401_trial2.png,0,0,,0,,0,,1
82567401,3,82567401_trial3.png,6,6,,6,,6,,1
82594929,1,82594929_trial1.png,3,3,,3,,3,,1
82594929,2,82594929_trial2.png,1,1,,1,,1,,1
82594929,3,82594929_trial3.png,3,3,,3,,3,,1
82733547,1,82733547_trial1.png,9,9,,9,,9,,1
82733547,2,82733547_trial2.png,4,4,,4,x,4,,1
82733547,3,82733547_trial3.png,5,5,,5,,5,,1
82737685,1,82737685_trial1.png,7,7,,7,,7,,1
82737685,2,82737685_trial2.png,3,3,,3,,3,,1
82737685,3,82737685_trial3.png,4,9,x,x,x,4,,0
82738193,1,82738193_trial1.png,7,7,,7,,7,,1
82738193,2,82738193_trial2.png,4,4,,4,,4,,1
82738193,3,82738193_trial3.png,6,6,,6,,6,,1
82872716,1,82872716_trial1.png,4,4,x,4,x,4,x,1
82872716,2,82872716_trial2.png,7,7,x,7,,7,,1
82872716,3,82872716_trial3.png,4,4,x,4,,4,,1
82936796,1,82936796_trial1.png,1,2,x,x,x,1,x,0
82936796,2,82936796_trial2.png,6,6,,8,,6,,0
82936796,3,82936796_trial3.png,7,7,,7,,7,,1
82959597,1,82959597_trial1.png,1,1,,1,,1,,1
82959597,2,82959597_trial2.png,5,5,,5,,5,,1
82959597,3,82959597_trial3.png,1,1,,1,,1,,1
82975338,1,82975338_trial1.png,2,2,,2,,2,,1
82975338,2,82975338_trial2.png,1,1,,1,,1,,1
82975338,3,82975338_trial3.png,4,4,,4,,4,,1
82987149,1,82987149_trial1.png,8,8,,8,,8,,1
82987149,2,82987149_trial2.png,2,2,,2,,2,,1
82987149,3,82987149_trial3.png,0,0,,0,,0,,1
83080429,1,83080429_trial1.png,1,1,,1,,1,,1
83080429,2,83080429_trial2.png,6,6,,6,,6,,1
83080429,3,83080429_trial3.png,7,7,,7,,7,,1
83258258,1,83258258_trial1.png,3,3,,3,,x,,0
83258258,2,83258258_trial2.png,2,2,,2,,2,,1
83258258,3,83258258_trial3.png,6,6,,6,,6,,1
83290538,1,83290538_trial1.png,7,7,,7,,7,,1
83290538,2,83290538_trial2.png,0,0,,0,,0,,1
83290538,3,83290538_trial3.png,0,0,,0,,0,,1
83333661,1,83333661_trial1.png,6,6,,6,,6,,1
83333661,2,83333661_trial2.png,4,4,,4,,4,,1
83333661,3,83333661_trial3.png,8,8,,8,,8,,1
83343650,1,83343650_trial1.png,0,0,,0,,0,,1
83343650,2,83343650_trial2.png,7,7,,7,,7,,1
83343650,3,83343650_trial3.png,8,8,,8,,8,,1
83380029,1,83380029_trial1.png,4,4,,4,,4,,1
83380029,2,83380029_trial2.png,5,5,,5,,5,,1
83380029,3,83380029_trial3.png,6,6,,x,x,6,x,0
83406076,1,83406076_trial1.png,6,6,,6,,6,,1
83406076,2,83406076_trial2.png,8,8,,8,,8,,1
83406076,3,83406076_trial3.png,8,8,,8,,8,,1
83421249,1,83421249_trial1.png,9,9,,9,,9,,1
83421249,2,83421249_trial2.png,6,6,,6,,6,,1
83421249,3,83421249_trial3.png,1,1,,1,,1,,1
83606919,1,83606919_trial1.png,6,6,,6,,6,,1
83606919,2,83606919_trial2.png,4,4,,4,,4,,1
83606919,3,83606919_trial3.png,0,0,,0,,0,,1
83633413,1,83633413_trial1.png,8,8,,8,,8,,1
83633413,2,83633413_trial2.png,7,7,,7,,7,,1
83633413,3,83633413_trial3.png,4,4,x,4,,4,,1
83639606,1,83639606_trial1.png,4,4,,4,,4,,1
83639606,2,83639606_trial2.png,3,3,,3,,x,,0
83639606,3,83639606_trial3.png,5,5,,5,,5,,1
83784738,1,83784738_trial1.png,3,3,,3,,3,,1
83811954,1,83811954_trial1.png,7,1,,1,x,7,,0
83811954,2,83811954_trial2.png,2,2,,2,,2,,1
83811954,3,83811954_trial3.png,1,1,,1,x,1,,1
83821033,1,83821033_trial1.png,6,6,,6,,6,,1
83821033,2,83821033_trial2.png,2,2,,2,,2,,1
83821033,3,83821033_trial3.png,3,3,,3,,3,,1
83867579,1,83867579_trial1.png,3,x,,x,,3,,0
83867579,2,83867579_trial2.png,2,2,,2,,2,,1
83867579,3,83867579_trial3.png,6,6,,6,,x,,0
83929549,1,83929549_trial1.png,5,5,,5,,x,,0
83929549,2,83929549_trial2.png,0,0,,0,,0,,1
83929549,3,83929549_trial3.png,8,8,,0,,0,x,0
83983919,1,83983919_trial1.png,0,1,,1,,1,,0
83983919,2,83983919_trial2.png,1,4,,x,,7,x,0
83983919,3,83983919_trial3.png,9,0,,0,,0,,0
84061700,1,84061700_trial1.png,8,1,,1,,1,,0
84061700,2,84061700_trial2.png,6,x,,x,x,6,,0
84061700,3,84061700_trial3.png,0,0,,0,,0,,1
84109800,1,84109800_trial1.png,6,6,,6,,6,,1
84109800,2,84109800_trial2.png,3,3,,3,,3,,1
84109800,3,84109800_trial3.png,9,9,,9,,9,,1
84125867,1,84125867_trial1.png,1,1,,1,,1,,1
84125867,2,84125867_trial2.png,7,7,,7,,7,,1
84125867,3,84125867_trial3.png,0,0,,0,,0,,1
84171354,1,84171354_trial1.png,0,0,,0,,0,,1
84171354,2,84171354_trial2.png,5,5,,5,,5,,1
84171354,3,84171354_trial3.png,2,2,,2,,2,,1
84184693,1,84184693_trial1.png,2,2,,2,,2,,1
84184693,2,84184693_trial2.png,5,5,,5,,5,,1
84184693,3,84184693_trial3.png,8,8,,8,,8,,1
84402107,1,84402107_trial1.png,4,x,,4,,4,,0
84402107,2,84402107_trial2.png,0,0,,0,,0,,1
84416878,1,84416878_trial1.png,4,4,,4,,4,,1
84416878,2,84416878_trial2.png,6,6,,6,,x,,0
84416878,3,84416878_trial3.png,2,2,,2,,2,,1
84514011,1,84514011_trial1.png,1,1,,1,,1,x,1
84514011,2,84514011_trial2.png,9,9,,9,,9,,1
84514011,3,84514011_trial3.png,6,6,,6,,6,,1
84536617,1,84536617_trial1.png,5,5,,5,,5,,1
84536617,2,84536617_trial2.png,4,4,,4,,4,,1
84540170,1,84540170_trial1.png,4,4,,4,,4,,1
84540170,2,84540170_trial2.png,2,2,,2,,2,,1
84540170,3,84540170_trial3.png,4,4,,4,,4,,1
84665976,1,84665976_trial1.png,3,6,x,x,,6,x,0
84665976,2,84665976_trial2.png,4,x,,4,x,4,,0
84665976,3,84665976_trial3.png,1,2,,2,,2,x,0
84734137,1,84734137_trial1.png,3,3,,3,,3,,1
84734137,2,84734137_trial2.png,6,6,,6,,6,,1
84734137,3,84734137_trial3.png,7,7,,7,,7,,1
84786655,1,84786655_trial1.png,9,9,,9,,9,,1
84786655,2,84786655_trial2.png,2,2,,2,,2,,1
84786655,3,84786655_trial3.png,2,2,,2,,2,,1
84798897,1,84798897_trial1.png,9,9,,9,,x,,0
84798897,2,84798897_trial2.png,2,4,,4,,4,,0
84798897,3,84798897_trial3.png,3,3,,3,,3,,1
84947964,1,84947964_trial1.png,1,1,,1,,1,,1
85056393,1,85056393_trial1.png,9,9,,9,,9,,1
85056393,2,85056393_trial2.png,1,1,,1,,1,,1
85056393,3,85056393_trial3.png,9,9,x,9,,9,,1
85115072,1,85115072_trial1.png,4,4,x,x,,4,,0
85115072,2,85115072_trial2.png,1,1,,1,,7,x,0
85115072,3,85115072_trial3.png,3,3,,3,,3,,1
85135953,1,85135953_trial1.png,4,x,,4,x,4,,0
85135953,2,85135953_trial2.png,3,3,,3,,x,,0
85135953,3,85135953_trial3.png,9,4,,4,,4,,0
85196586,1,85196586_trial1.png,5,5,,5,,5,,1
85196586,2,85196586_trial2.png,1,1,x,1,,1,,1
85196586,3,85196586_trial3.png,3,3,,3,,3,,1
85254628,1,85254628_trial1.png,2,2,,2,,2,,1
85254628,2,85254628_trial2.png,6,6,,6,,0,,0
85254628,3,85254628_trial3.png,5,5,,5,,5,,1
85261510,1,85261510_trial1.png,8,8,,8,,8,,1
85261510,2,85261510_trial2.png,0,0,,0,,0,,1
85261510,3,85261510_trial3.png,4,4,,4,x,4,,1
85676846,1,85676846_trial1.png,1,1,x,1,,1,,1
85676846,2,85676846_trial2.png,5,5,,5,,5,,1
85676846,3,85676846_trial3.png,3,3,,3,,3,,1
85745060,1,85745060_trial1.png,7,7,,7,,7,,1
85745060,2,85745060_trial2.png,4,x,,x,,4,,0
85745060,3,85745060_trial3.png,3,3,,3,,3,,1
85754192,1,85754192_trial1.png,6,6,,6,,6,,1
85754192,2,85754192_trial2.png,4,4,,4,,4,,1
85754192,3,85754192_trial3.png,8,x,,0,,8,,0
85862668,1,85862668_trial1.png,6,8,,8,,8,,0
85862668,2,85862668_trial2.png,9,0,,0,,0,,0
85862668,3,85862668_trial3.png,3,3,,3,,3,,1
85881080,1,85881080_trial1.png,3,3,,3,,3,,1
85881080,2,85881080_trial2.png,8,8,,8,,8,,1
85881080,3,85881080_trial3.png,6,6,,6,,6,,1
85963171,1,85963171_trial1.png,3,3,,3,,3,,1
85963171,2,85963171_trial2.png,2,2,,2,,2,,1
85963171,3,85963171_trial3.png,2,2,,2,,2,,1
85971153,1,85971153_trial1.png,2,2,,2,,2,,1
85971153,2,85971153_trial2.png,1,1,,1,,1,,1
85971153,3,85971153_trial3.png,4,4,,4,,4,,1
85986692,1,85986692_trial1.png,6,6,,6,,x,,0
85986692,2,85986692_trial2.png,0,0,,0,,0,,1
85991924,1,85991924_trial1.png,7,7,x,7,x,7,,1
85991924,2,85991924_trial2.png,8,8,,8,,8,,1
85991924,3,85991924_trial3.png,6,x,,3,,6,,0
86028422,1,86028422_trial1.png,8,8,,8,,8,,1
86028422,2,86028422_trial2.png,2,2,,2,,2,,1
86028422,3,86028422_trial3.png,9,9,,9,,9,,1
86047490,1,86047490_trial1.png,9,9,,9,,9,,1
86047490,2,86047490_trial2.png,9,9,,9,,9,,1
86047490,3,86047490_trial3.png,9,9,,9,,9,,1
86060135,1,86060135_trial1.png,9,9,,9,,9,,1
86060135,2,86060135_trial2.png,5,5,,5,,5,,1
86060135,3,86060135_trial3.png,6,6,,6,,6,,1
86074298,1,86074298_trial1.png,8,8,,8,,8,,1
86074298,2,86074298_trial2.png,4,4,,4,,4,,1
86074298,3,86074298_trial3.png,4,4,,4,,4,,1
86075363,1,86075363_trial1.png,2,2,,2,,1,x,0
86075363,2,86075363_trial2.png,0,0,,0,,0,,1
86075363,3,86075363_trial3.png,1,1,,1,,1,,1
86079544,1,86079544_trial1.png,3,3,,3,,3,,1
86079544,2,86079544_trial2.png,6,6,,6,,x,,0
86079544,3,86079544_trial3.png,0,0,,0,,0,,1
86122724,1,86122724_trial1.png,9,4,,4,,4,,0
86122724,2,86122724_trial2.png,0,0,,0,,0,,1
86122724,3,86122724_trial3.png,6,6,,6,,6,,1
86125768,1,86125768_trial1.png,4,4,,4,,4,,1
86125768,2,86125768_trial2.png,0,0,,0,,0,,1
86125768,3,86125768_trial3.png,8,8,,8,,8,,1
86140063,1,86140063_trial1.png,0,8,,8,,8,,0
86140063,2,86140063_trial2.png,6,7,,7,,2,,0
86140063,3,86140063_trial3.png,3,3,,3,,3,,1
86166246,1,86166246_trial1.png,1,1,,1,,1,,1
86166246,2,86166246_trial2.png,4,4,,4,,4,,1
86235331,1,86235331_trial1.png,1,7,x,1,,1,,0
86286440,1,86286440_trial1.png,1,1,,1,,1,,1
86286440,2,86286440_trial2.png,7,7,,7,,7,,1
86286440,3,86286440_trial3.png,1,1,,1,,1,,1
86336833,1,86336833_trial1.png,3,3,,3,,3,,1
86336833,2,86336833_trial2.png,1,1,,1,x,1,,1
86336833,3,86336833_trial3.png,2,2,,2,,2,,1
86349197,1,86349197_trial1.png,3,3,,3,,x,,0
86349197,2,86349197_trial2.png,9,9,,9,,9,,1
86349197,3,86349197_trial3.png,4,4,,4,,4,,1
86427379,1,86427379_trial1.png,9,9,,9,,9,,1
86427379,2,86427379_trial2.png,2,2,,2,,2,,1
86427379,3,86427379_trial3.png,6,6,,6,,6,,1
86428545,1,86428545_trial1.png,0,1,,1,,1,,0
86428545,2,86428545_trial2.png,1,1,,1,,1,,1
86428545,3,86428545_trial3.png,1,1,,1,,7,,0
86438532,1,86438532_trial1.png,8,8,,8,,8,,1
86438532,2,86438532_trial2.png,3,3,x,3,,3,,1
86438532,3,86438532_trial3.png,8,8,,8,,x,,0
86440210,1,86440210_trial1.png,5,5,,5,x,5,x,1
86440210,2,86440210_trial2.png,6,1,x,6,x,6,x,0
86440210,3,86440210_trial3.png,2,2,,2,,2,,1
86478188,1,86478188_trial1.png,4,4,,x,,4,,0
86478188,2,86478188_trial2.png,4,4,,4,,x,,0
86478188,3,86478188_trial3.png,3,7,,7,x,3,,0
86500134,1,86500134_trial1.png,2,1,,2,,1,,0
86500134,2,86500134_trial2.png,4,x,,4,x,4,,0
86500134,3,86500134_trial3.png,4,4,,4,,4,,1
86531918,1,86531918_trial1.png,9,9,,9,,x,,0
86531918,2,86531918_trial2.png,3,7,,7,,7,,0
86554591,1,86554591_trial1.png,4,4,,4,,4,,1
86554591,2,86554591_trial2.png,9,9,,9,,9,,1
86554591,3,86554591_trial3.png,1,1,,1,,1,,1
86566133,1,86566133_trial1.png,8,8,,8,,x,,0
86566133,2,86566133_trial2.png,8,0,,8,x,8,x,0
86566133,3,86566133_trial3.png,2,2,,2,,2,,1
86740885,1,86740885_trial1.png,3,3,,3,,3,,1
86740885,2,86740885_trial2.png,8,x,x,8,x,8,x,0
86740885,3,86740885_trial3.png,1,x,,1,,1,,0
86802011,1,86802011_trial1.png,8,8,,8,,8,,1
86802011,2,86802011_trial2.png,6,6,,6,,6,,1
86802011,3,86802011_trial3.png,4,4,,4,,4,,1
86804851,1,86804851_trial1.png,9,9,,9,,9,,1
86804851,2,86804851_trial2.png,4,4,,4,,4,,1
86804851,3,86804851_trial3.png,5,5,,5,,5,,1
86988314,1,86988314_trial1.png,5,5,,5,,5,,1
86988314,2,86988314_trial2.png,0,0,,0,,0,,1
86988314,3,86988314_trial3.png,1,1,,1,,1,,1
87088450,1,87088450_trial1.png,5,1,,1,,1,,0
87088450,2,87088450_trial2.png,8,8,,8,,8,,1
87088450,3,87088450_trial3.png,6,6,,6,,6,,1
87344876,1,87344876_trial1.png,6,6,,6,,6,,1
87344876,2,87344876_trial2.png,7,7,,7,,7,,1
87344876,3,87344876_trial3.png,5,5,,5,,5,,1
87345773,1,87345773_trial1.png,5,5,,5,,5,,1
87345773,2,87345773_trial2.png,3,3,,3,,3,,1
87345773,3,87345773_trial3.png,4,4,,4,,4,x,1
87421229,1,87421229_trial1.png,6,6,,6,,6,,1
87421229,2,87421229_trial2.png,4,4,x,4,x,4,x,1
87421229,3,87421229_trial3.png,9,9,,9,,9,,1
87456147,1,87456147_trial1.png,3,3,,3,,3,,1
87456147,2,87456147_trial2.png,3,1,x,7,,7,,0
87456147,3,87456147_trial3.png,8,8,,8,,8,,1
87458860,1,87458860_trial1.png,7,7,,7,,7,,1
87458860,2,87458860_trial2.png,3,3,,3,,3,,1
87458860,3,87458860_trial3.png,0,0,,0,,0,,1
87539687,1,87539687_trial1.png,5,5,,5,,5,,1
87539687,2,87539687_trial2.png,3,3,,3,,x,,0
87539687,3,87539687_trial3.png,9,4,x,4,x,9,x,0
87559334,1,87559334_trial1.png,3,3,,3,,3,,1
87559334,2,87559334_trial2.png,6,6,,6,,6,,1
87559334,3,87559334_trial3.png,8,8,,8,,8,,1
87567903,1,87567903_trial1.png,6,6,,6,,6,,1
87567903,2,87567903_trial2.png,2,2,,2,,2,,1
87616282,1,87616282_trial1.png,1,1,,1,,1,,1
87616282,2,87616282_trial2.png,3,3,,3,,3,,1
87616282,3,87616282_trial3.png,4,4,,4,,4,x,1
87631544,1,87631544_trial1.png,8,2,,2,,2,,0
87631544,2,87631544_trial2.png,4,5,,5,,5,,0
87631544,3,87631544_trial3.png,1,3,,3,,3,,0
87712918,1,87712918_trial1.png,5,5,,5,,5,,1
87712918,2,87712918_trial2.png,8,8,,8,,8,,1
87712918,3,87712918_trial3.png,1,1,,1,x,1,,1
87805075,1,87805075_trial1.png,7,7,x,7,x,7,,1
87805075,2,87805075_trial2.png,2,2,,2,,2,,1
87805075,3,87805075_trial3.png,3,3,x,3,,3,,1
87875277,1,87875277_trial1.png,8,8,,8,,8,,1
87875277,2,87875277_trial2.png,8,8,,8,,8,,1
87875277,3,87875277_trial3.png,7,7,,7,,7,,1
87896866,1,87896866_trial1.png,5,5,,5,,x,,0
87896866,2,87896866_trial2.png,8,8,,8,,8,,1
87896866,3,87896866_trial3.png,1,1,,1,,1,x,1
87968905,1,87968905_trial1.png,7,7,,7,,7,,1
87968905,2,87968905_trial2.png,5,5,,5,,5,,1
87968905,3,87968905_trial3.png,2,2,,2,,2,,1
87993360,1,87993360_trial1.png,3,3,,3,,3,,1
87993360,2,87993360_trial2.png,0,0,,0,,0,,1
87993360,3,87993360_trial3.png,1,1,,1,,1,,1
88004104,1,88004104_trial1.png,2,2,,2,,2,,1
88004104,2,88004104_trial2.png,6,6,,6,,6,,1
88004104,3,88004104_trial3.png,7,7,,7,,7,,1
88021940,1,88021940_trial1.png,2,2,,2,,2,,1
88021940,2,88021940_trial2.png,9,9,,9,,9,,1
88021940,3,88021940_trial3.png,7,7,,7,,7,,1
88023686,1,88023686_trial1.png,3,x,,3,,3,,0
88153292,1,88153292_trial1.png,1,1,,1,,1,,1
88153292,2,88153292_trial2.png,3,3,,3,,3,,1
88153292,3,88153292_trial3.png,8,8,,8,,8,,1
88162085,1,88162085_trial1.png,3,3,,3,,3,,1
88162085,2,88162085_trial2.png,4,4,,4,,4,,1
88162085,3,88162085_trial3.png,5,5,,5,,x,,0
88201109,1,88201109_trial1.png,2,x,,3,,2,,0
88201109,2,88201109_trial2.png,1,1,,1,,1,,1
88201109,3,88201109_trial3.png,2,2,,2,,2,,1
88241808,1,88241808_trial1.png,8,8,,8,,8,,1
88249987,1,88249987_trial1.png,4,4,,4,x,x,,0
88249987,2,88249987_trial2.png,7,7,x,7,,7,,1
88249987,3,88249987_trial3.png,1,1,,1,,1,,1
88363110,1,88363110_trial1.png,6,6,,6,,6,,1
88363110,2,88363110_trial2.png,8,8,,8,,8,,1
88475110,1,88475110_trial1.png,0,0,,0,,0,,1
88475110,2,88475110_trial2.png,3,3,,3,,3,,1
88475110,3,88475110_trial3.png,5,9,,9,,9,,0
88505498,1,88505498_trial1.png,7,7,,7,,7,,1
88505498,2,88505498_trial2.png,1,1,,1,,1,,1
88505498,3,88505498_trial3.png,4,9,x,9,,4,x,0
88522950,1,88522950_trial1.png,7,x,x,5,x,7,,0
88564116,1,88564116_trial1.png,9,9,,9,,9,,1
88564116,2,88564116_trial2.png,9,9,,9,,9,,1
88564116,3,88564116_trial3.png,8,8,,8,,8,,1
88566591,1,88566591_trial1.png,8,8,,8,,x,,0
88723827,1,88723827_trial1.png,9,0,x,8,,9,x,0
88723827,2,88723827_trial2.png,6,6,,6,,6,,1
88723827,3,88723827_trial3.png,5,6,x,6,x,5,,0
88839210,1,88839210_trial1.png,6,x,,6,x,6,,0
88839210,2,88839210_trial2.png,0,0,,0,,0,,1
88839210,3,88839210_trial3.png,9,9,,9,,9,,1
88877833,1,88877833_trial1.png,4,4,,4,,x,,0
88877833,2,88877833_trial2.png,4,4,x,4,,4,,1
88877833,3,88877833_trial3.png,9,9,,9,,9,,1
88977891,1,88977891_trial1.png,1,1,,1,,1,,1
89068716,1,89068716_trial1.png,1,1,,1,,1,,1
89068716,2,89068716_trial2.png,2,2,,2,,2,,1
89068716,3,89068716_trial3.png,3,3,,3,,3,,1
89080959,1,89080959_trial1.png,9,9,,9,,9,,1
89080959,2,89080959_trial2.png,8,8,,8,,x,,0
89080959,3,89080959_trial3.png,1,1,,1,,1,,1
89085826,1,89085826_trial1.png,2,4,,4,,4,,0
89085826,2,89085826_trial2.png,6,6,,6,,6,,1
89085826,3,89085826_trial3.png,0,7,,7,,7,,0
89093309,1,89093309_trial1.png,1,1,,1,,1,x,1
89093309,2,89093309_trial2.png,0,0,,0,,0,,1
89093309,3,89093309_trial3.png,9,3,,3,,3,,0
89122478,1,89122478_trial1.png,7,7,,7,,7,,1
89152064,1,89152064_trial1.png,0,0,,0,,0,,1
89152064,2,89152064_trial2.png,4,7,x,7,,7,,0
89152064,3,89152064_trial3.png,8,8,,8,,8,,1
89391557,1,89391557_trial1.png,5,5,,5,,5,,1
89391557,2,89391557_trial2.png,4,4,,4,,4,,1
89391557,3,89391557_trial3.png,4,4,,4,,4,,1
89498843,1,89498843_trial1.png,7,7,,7,,7,,1
89498843,2,89498843_trial2.png,7,7,,7,,7,,1
89498843,3,89498843_trial3.png,6,6,,6,,6,,1
89726287,1,89726287_trial1.png,4,4,,4,,4,,1
89726287,2,89726287_trial2.png,3,3,,3,,3,,1
89726287,3,89726287_trial3.png,5,5,,5,,5,,1
89806301,1,89806301_trial1.png,8,8,,8,,8,,1
89806301,2,89806301_trial2.png,1,1,,1,,1,,1
89806301,3,89806301_trial3.png,9,9,,9,,9,,1
89887423,1,89887423_trial1.png,2,1,,1,,1,,0
89887423,2,89887423_trial2.png,5,5,,5,,5,,1
89887423,3,89887423_trial3.png,7,1,,1,,1,,0
89905034,1,89905034_trial1.png,2,2,,2,,2,,1
89905034,2,89905034_trial2.png,5,5,,5,,x,,0
89905034,3,89905034_trial3.png,8,8,,8,,8,,1
89919429,1,89919429_trial1.png,3,3,,3,,3,,1
89919429,2,89919429_trial2.png,4,x,,4,,4,,0
89919429,3,89919429_trial3.png,9,9,,9,,9,,1
89920222,1,89920222_trial1.png,8,8,,0,,8,,0
89920222,2,89920222_trial2.png,6,x,,x,,6,,0
89920222,3,89920222_trial3.png,7,7,x,7,x,7,x,1
89954233,1,89954233_trial1.png,9,9,,9,,9,,1
89954233,2,89954233_trial2.png,6,6,,6,,6,,1
89989087,1,89989087_trial1.png,9,9,,4,,9,,0
