userID,itemNo,responseNo,checked,responseText,responseTime
92771634,4,5,0,,7148
92771634,5,1,1,,4785
92771634,5,2,0,,4785
92771634,5,3,0,,4785
92771634,5,4,0,,4785
92771634,5,5,0,,4785
92771634,6,1,0,,11849
92771634,6,2,1,,11849
92771634,7,-1,-1,,3977
92771634,8,1,1,,14400
92771634,8,2,0,,14400
92771634,9,-1,-1,,2065
92771634,10,-1,-1,No,8071
92782456,2,1,0,,2716
92782456,2,2,0,,2716
92782456,2,3,1,,2716
92782456,2,4,0,,2716
92782456,2,5,0,,2716
92782456,3,1,0,,3717
92782456,3,2,0,,3717
92782456,3,3,0,,3717
92782456,3,4,1,,3717
92782456,3,5,0,,3717
92782456,4,1,0,,4501
92782456,4,2,0,,4501
92782456,4,3,0,,4501
92782456,4,4,1,,4501
92782456,4,5,0,,4501
92782456,5,1,1,,3383
92782456,5,2,0,,3383
92782456,5,3,0,,3383
92782456,5,4,0,,3383
92782456,5,5,0,,3383
92782456,6,1,0,,3864
92782456,6,2,1,,3864
92782456,7,-1,-1,,2154
92782456,8,1,0,,4116
92782456,8,2,1,,4116
92782456,9,-1,-1,,1933
92782456,10,-1,-1,,2183
92799900,2,1,0,,7863
92799900,2,2,0,,7863
92799900,2,3,0,,7863
92799900,2,4,1,,7863
92799900,2,5,0,,7863
92799900,3,1,0,,4714
92799900,3,2,1,,4714
92799900,3,3,0,,4714
92799900,3,4,0,,4714
92799900,3,5,0,,4714
92799900,4,1,0,,5122
92799900,4,2,0,,5122
92799900,4,3,0,,5122
92799900,4,4,1,,5122
92799900,4,5,0,,5122
92799900,5,1,1,,6800
92799900,5,2,0,,6800
92799900,5,3,0,,6800
92799900,5,4,0,,6800
92799900,5,5,0,,6800
92799900,6,1,0,,5771
92799900,6,2,1,,5771
92799900,7,-1,-1,,14359
92799900,8,1,0,,5189
92799900,8,2,1,,5189
92799900,9,-1,-1,,4083
92799900,10,-1,-1,,12213
92845470,2,1,0,,13526
92845470,2,2,0,,13526
92845470,2,3,0,,13526
92845470,2,4,1,,13526
92845470,2,5,0,,13526
92845470,3,1,0,,7398
92845470,3,2,1,,7398
92845470,3,3,0,,7398
92845470,3,4,0,,7398
92845470,3,5,0,,7398
92845470,4,1,0,,6348
92845470,4,2,0,,6348
92845470,4,3,0,,6348
92845470,4,4,1,,6348
92845470,4,5,0,,6348
92845470,5,1,1,,4984
92845470,5,2,0,,4984
92845470,5,3,0,,4984
92845470,5,4,0,,4984
92845470,5,5,0,,4984
92845470,6,1,0,,9868
92845470,6,2,1,,9868
92845470,7,-1,-1,,6720
92845470,8,1,0,,9576
92845470,8,2,1,,9576
92845470,9,-1,-1,,2561
92845470,10,-1,-1,I think the number that needed to be changed to look like a different one didn't look like a number at all except the number 1,86609
92847174,2,1,0,,4219
92847174,2,2,0,,4219
92847174,2,3,0,,4219
92847174,2,4,0,,4219
92847174,2,5,1,,4219
92847174,3,1,1,,4745
92847174,3,2,0,,4745
92847174,3,3,0,,4745
92847174,3,4,0,,4745
92847174,3,5,0,,4745
92847174,4,1,0,,5842
92847174,4,2,0,,5842
92847174,4,3,0,,5842
92847174,4,4,1,,5842
92847174,4,5,0,,5842
92847174,5,1,1,,5710
92847174,5,2,0,,5710
92847174,5,3,0,,5710
92847174,5,4,0,,5710
92847174,5,5,0,,5710
92847174,6,1,0,,4451
92847174,6,2,1,,4451
92847174,7,-1,-1,,3091
92847174,8,1,1,,4945
92847174,8,2,0,,4945
92847174,9,-1,-1,i had to make sure that it reaches the percentage requirement ,23047
92847174,10,-1,-1,,2412
92850124,2,1,0,,9066
92850124,2,2,1,,9066
92850124,2,3,0,,9066
92850124,2,4,0,,9066
92850124,2,5,0,,9066
92850124,3,1,0,,4819
92850124,3,2,0,,4819
92850124,3,3,0,,4819
92850124,3,4,1,,4819
92850124,3,5,0,,4819
92850124,4,1,0,,7871
92850124,4,2,0,,7871
92850124,4,3,0,,7871
92850124,4,4,1,,7871
92850124,4,5,0,,7871
92850124,5,1,1,,5493
92850124,5,2,0,,5493
92850124,5,3,0,,5493
92850124,5,4,0,,5493
92850124,5,5,0,,5493
92850124,6,1,0,,6032
92850124,6,2,1,,6032
92850124,7,-1,-1,"I was trying to do the ""new"" figure upright  then I changes and did the changed number at whichever angle required the least ammending",57049
92850124,8,1,0,,12275
92850124,8,2,1,,12275
92850124,9,-1,-1,,4471
92850124,10,-1,-1,"I would like a testing feature to see what is considered ""minimal"" changes  I was trying to keep that number as low as possible but I couldn't figure out what made the score go up",58235
92872437,2,1,0,,6649
92872437,2,2,0,,6649
92872437,2,3,0,,6649
92872437,2,4,1,,6649
92872437,2,5,0,,6649
92872437,3,1,1,,3993
92872437,3,2,0,,3993
92872437,3,3,0,,3993
92872437,3,4,0,,3993
92872437,3,5,0,,3993
92872437,4,1,0,,3610
92872437,4,2,0,,3610
92872437,4,3,0,,3610
92872437,4,4,1,,3610
92872437,4,5,0,,3610
92872437,5,1,1,,4671
92872437,5,2,0,,4671
92872437,5,3,0,,4671
92872437,5,4,0,,4671
92872437,5,5,0,,4671
92872437,6,1,0,,3618
92872437,6,2,1,,3618
92872437,7,-1,-1,,2945
92872437,8,1,0,,3689
92872437,8,2,1,,3689
92872437,9,-1,-1,,1776
92872437,10,-1,-1,,2100
92881988,2,1,0,,6434
92881988,2,2,0,,6434
92881988,2,3,0,,6434
92881988,2,4,0,,6434
92881988,2,5,1,,6434
92881988,3,1,1,,7488
92881988,3,2,0,,7488
92881988,3,3,0,,7488
92881988,3,4,0,,7488
92881988,3,5,0,,7488
92881988,4,1,0,,4725
92881988,4,2,0,,4725
92881988,4,3,0,,4725
92881988,4,4,0,,4725
92881988,4,5,1,,4725
92881988,5,1,1,,6616
92881988,5,2,0,,6616
92881988,5,3,0,,6616
92881988,5,4,0,,6616
92881988,5,5,0,,6616
92881988,6,1,0,,5117
92881988,6,2,1,,5117
92881988,7,-1,-1,,3675
92881988,8,1,0,,4897
92881988,8,2,1,,4897
92881988,9,-1,-1,,3162
92881988,10,-1,-1,,3575
92902976,2,1,0,,4682
92902976,2,2,0,,4682
92902976,2,3,0,,4682
92902976,2,4,0,,4682
92902976,2,5,1,,4682
92902976,3,1,1,,2829
92902976,3,2,0,,2829
92902976,3,3,0,,2829
92902976,3,4,0,,2829
92902976,3,5,0,,2829
92902976,4,1,0,,7057
92902976,4,2,0,,7057
92902976,4,3,0,,7057
92902976,4,4,1,,7057
92902976,4,5,0,,7057
92902976,5,1,1,,2579
92902976,5,2,0,,2579
92902976,5,3,0,,2579
92902976,5,4,0,,2579
92902976,5,5,0,,2579
92902976,6,1,0,,2497
92902976,6,2,1,,2497
92902976,7,-1,-1,i always added new pixels first and deleted ones later,17905
92902976,8,1,0,,3371
92902976,8,2,1,,3371
92902976,9,-1,-1,,3744
92902976,10,-1,-1,,4878
92906412,2,1,0,,7741
92906412,2,2,0,,7741
92906412,2,3,0,,7741
92906412,2,4,0,,7741
92906412,2,5,1,,7741
92906412,3,1,1,,5640
92906412,3,2,0,,5640
92906412,3,3,0,,5640
92906412,3,4,0,,5640
92906412,3,5,0,,5640
92906412,4,1,0,,13535
92906412,4,2,0,,13535
92906412,4,3,0,,13535
92906412,4,4,0,,13535
92906412,4,5,1,,13535
92906412,5,1,1,,5380
92906412,5,2,0,,5380
92906412,5,3,0,,5380
92906412,5,4,0,,5380
92906412,5,5,0,,5380
92906412,6,1,0,,7733
92906412,6,2,1,,7733
92906412,7,-1,-1,Common sense only. ,4560
92906412,8,1,1,,19095
92906412,8,2,0,,19095
92906412,9,-1,-1,Before the first changes  I tried to understand what the minimum number of changes would have to be and how comparable it was with the specified minimum.,95819
92906412,10,-1,-1,all correct,7871
93053364,2,1,0,,5405
93053364,2,2,0,,5405
93053364,2,3,0,,5405
93053364,2,4,0,,5405
93053364,2,5,1,,5405
93053364,3,1,1,,2419
93053364,3,2,0,,2419
93053364,3,3,0,,2419
93053364,3,4,0,,2419
93053364,3,5,0,,2419
93053364,4,1,0,,6796
93053364,4,2,0,,6796
93053364,4,3,0,,6796
93053364,4,4,0,,6796
93053364,4,5,1,,6796
93053364,5,1,1,,3288
93053364,5,2,0,,3288
93053364,5,3,0,,3288
93053364,5,4,0,,3288
93053364,5,5,0,,3288
93053364,6,1,0,,1889
93053364,6,2,1,,1889
93053364,7,-1,-1,,2467
93053364,8,1,0,,3845
93053364,8,2,1,,3845
93053364,9,-1,-1,,1898
93053364,10,-1,-1,You should say how much the number should resemble the specific number  because the “2” you gave me was not extremely similar to a 2.,93833
93076363,2,1,0,,4479
93076363,2,2,0,,4479
93076363,2,3,0,,4479
93076363,2,4,1,,4479
93076363,2,5,0,,4479
93076363,3,1,0,,4825
93076363,3,2,1,,4825
93076363,3,3,0,,4825
93076363,3,4,0,,4825
93076363,3,5,0,,4825
93076363,4,1,0,,3837
93076363,4,2,0,,3837
93076363,4,3,0,,3837
93076363,4,4,0,,3837
93076363,4,5,1,,3837
93076363,5,1,1,,4893
93076363,5,2,0,,4893
93076363,5,3,0,,4893
93076363,5,4,0,,4893
93076363,5,5,0,,4893
93076363,6,1,1,,3569
93076363,6,2,0,,3569
93076363,7,-1,-1,I pictured the new number on top of the old number and figured out which parts I could use from the old number into the new number to limit the amount of erasing and drawing I'd have to do. I think erased what was needed and touched up with the brush,47292
93076363,8,1,0,,7067
93076363,8,2,1,,7067
93076363,9,-1,-1,,2754
93076363,10,-1,-1,,1662
93149293,2,1,0,,4511
93149293,2,2,0,,4511
93149293,2,3,0,,4511
93149293,2,4,0,,4511
93149293,2,5,1,,4511
93149293,3,1,1,,1633
93149293,3,2,0,,1633
93149293,3,3,0,,1633
93149293,3,4,0,,1633
93149293,3,5,0,,1633
93149293,4,1,0,,2052
93149293,4,2,0,,2052
93149293,4,3,0,,2052
93149293,4,4,1,,2052
93149293,4,5,0,,2052
93149293,5,1,1,,2091
93149293,5,2,0,,2091
93149293,5,3,0,,2091
93149293,5,4,0,,2091
93149293,5,5,0,,2091
93149293,6,1,0,,1801
93149293,6,2,1,,1801
93149293,7,-1,-1,,1156
93149293,8,1,0,,1795
93149293,8,2,1,,1795
93149293,9,-1,-1,,696
93149293,10,-1,-1,,652
93193272,2,1,0,,11752
93193272,2,2,0,,11752
93193272,2,3,0,,11752
93193272,2,4,0,,11752
93193272,2,5,1,,11752
93193272,3,1,1,,4430
93193272,3,2,0,,4430
93193272,3,3,0,,4430
93193272,3,4,0,,4430
93193272,3,5,0,,4430
93193272,4,1,0,,8210
93193272,4,2,0,,8210
93193272,4,3,0,,8210
93193272,4,4,0,,8210
93193272,4,5,1,,8210
93193272,5,1,1,,3607
93193272,5,2,0,,3607
93193272,5,3,0,,3607
93193272,5,4,0,,3607
93193272,5,5,0,,3607
93193272,6,1,1,,4832
93193272,6,2,0,,4832
93193272,7,-1,-1,,6055
93193272,8,1,0,,4921
93193272,8,2,1,,4921
93193272,9,-1,-1,,4257
93193272,10,-1,-1,,1753
93198680,2,1,0,,36720
93198680,2,2,0,,36720
93198680,2,3,0,,36720
93198680,2,4,0,,36720
93198680,2,5,1,,36720
93198680,3,1,0,,7184
93198680,3,2,1,,7184
93198680,3,3,0,,7184
93198680,3,4,0,,7184
93198680,3,5,0,,7184
93198680,4,1,0,,21680
93198680,4,2,0,,21680
93198680,4,3,0,,21680
93198680,4,4,0,,21680
93198680,4,5,1,,21680
93198680,5,1,1,,8438
93198680,5,2,0,,8438
93198680,5,3,0,,8438
93198680,5,4,0,,8438
93198680,5,5,0,,8438
93198680,6,1,1,,4633
93198680,6,2,0,,4633
93198680,7,-1,-1,I decided which features to highlight by focusing on the parts of the symbol that most closely resembled the target shape.,85967
93198680,8,1,0,,11336
93198680,8,2,1,,11336
93198680,9,-1,-1,,6448
93198680,10,-1,-1,,5336
93202334,2,1,0,,8793
93202334,2,2,0,,8793
93202334,2,3,0,,8793
93202334,2,4,0,,8793
93202334,2,5,1,,8793
93202334,3,1,1,,6079
93202334,3,2,0,,6079
93202334,3,3,0,,6079
93202334,3,4,0,,6079
93202334,3,5,0,,6079
93202334,4,1,0,,6844
93202334,4,2,0,,6844
93202334,4,3,0,,6844
93202334,4,4,0,,6844
93202334,4,5,1,,6844
93202334,5,1,1,,4307
93202334,5,2,0,,4307
93202334,5,3,0,,4307
93202334,5,4,0,,4307
93202334,5,5,0,,4307
93202334,6,1,0,,4423
93202334,6,2,1,,4423
93202334,7,-1,-1,,3273
93202334,8,1,0,,3921
93202334,8,2,1,,3921
93202334,9,-1,-1,,6863
93202334,10,-1,-1,,2059
93204399,2,1,0,,5042
93204399,2,2,0,,5042
93204399,2,3,0,,5042
93204399,2,4,0,,5042
93204399,2,5,1,,5042
93204399,3,1,1,,3008
93204399,3,2,0,,3008
93204399,3,3,0,,3008
93204399,3,4,0,,3008
93204399,3,5,0,,3008
93204399,4,1,0,,5899
93204399,4,2,0,,5899
93204399,4,3,0,,5899
93204399,4,4,1,,5899
93204399,4,5,0,,5899
93204399,5,1,1,,3108
93204399,5,2,0,,3108
93204399,5,3,0,,3108
93204399,5,4,0,,3108
93204399,5,5,0,,3108
93204399,6,1,0,,2081
93204399,6,2,1,,2081
93204399,7,-1,-1,,1334
93204399,8,1,0,,2268
93204399,8,2,1,,2268
93204399,9,-1,-1,,606
93204399,10,-1,-1,,708
93207303,2,1,0,,8925
93207303,2,2,0,,8925
93207303,2,3,0,,8925
93207303,2,4,0,,8925
93207303,2,5,1,,8925
93207303,3,1,1,,6327
93207303,3,2,0,,6327
93207303,3,3,0,,6327
93207303,3,4,0,,6327
93207303,3,5,0,,6327
93207303,4,1,0,,9256
93207303,4,2,0,,9256
93207303,4,3,0,,9256
93207303,4,4,0,,9256
93207303,4,5,1,,9256
93207303,5,1,1,,7032
93207303,5,2,0,,7032
93207303,5,3,0,,7032
93207303,5,4,0,,7032
93207303,5,5,0,,7032
93207303,6,1,0,,4538
93207303,6,2,1,,4538
93207303,7,-1,-1,,3834
93207303,8,1,0,,7448
93207303,8,2,1,,7448
93207303,9,-1,-1,,3756
93207303,10,-1,-1,,4228
93278049,2,1,0,,8604
93278049,2,2,0,,8604
93278049,2,3,0,,8604
93278049,2,4,1,,8604
93278049,2,5,0,,8604
93278049,3,1,0,,7108
93278049,3,2,1,,7108
93278049,3,3,0,,7108
93278049,3,4,0,,7108
93278049,3,5,0,,7108
93278049,4,1,0,,6831
93278049,4,2,0,,6831
93278049,4,3,0,,6831
93278049,4,4,1,,6831
93278049,4,5,0,,6831
93278049,5,1,1,,4700
93278049,5,2,0,,4700
93278049,5,3,0,,4700
93278049,5,4,0,,4700
93278049,5,5,0,,4700
93278049,6,1,0,,5295
93278049,6,2,1,,5295
93278049,7,-1,-1,-,9482
93278049,8,1,1,,11950
93278049,8,2,0,,11950
93278049,9,-1,-1,I make slightly thicker lines for greater percentage  and greater visibility,26956
93278049,10,-1,-1,-,6742
93313808,2,1,0,,5870
93313808,2,2,0,,5870
93313808,2,3,0,,5870
93313808,2,4,0,,5870
93313808,2,5,1,,5870
93313808,3,1,1,,2702
93313808,3,2,0,,2702
93313808,3,3,0,,2702
93313808,3,4,0,,2702
93313808,3,5,0,,2702
93313808,4,1,0,,3793
93313808,4,2,0,,3793
93313808,4,3,0,,3793
93313808,4,4,1,,3793
93313808,4,5,0,,3793
93313808,5,1,1,,2877
93313808,5,2,0,,2877
93313808,5,3,0,,2877
93313808,5,4,0,,2877
93313808,5,5,0,,2877
93313808,6,1,0,,3540
93313808,6,2,1,,3540
93313808,7,-1,-1,,2355
93313808,8,1,0,,5034
93313808,8,2,1,,5034
93313808,9,-1,-1,,1529
93313808,10,-1,-1,,1526
93356460,2,1,0,,13770
93356460,2,2,0,,13770
93356460,2,3,0,,13770
93356460,2,4,0,,13770
93356460,2,5,1,,13770
93356460,3,1,1,,8552
93356460,3,2,0,,8552
93356460,3,3,0,,8552
93356460,3,4,0,,8552
93356460,3,5,0,,8552
93356460,4,1,0,,4838
93356460,4,2,0,,4838
93356460,4,3,0,,4838
93356460,4,4,1,,4838
93356460,4,5,0,,4838
93356460,5,1,1,,36782
93356460,5,2,0,,36782
93356460,5,3,0,,36782
93356460,5,4,0,,36782
93356460,5,5,0,,36782
93356460,6,1,1,,80992
93356460,6,2,0,,80992
93356460,7,-1,-1,I tried to pursue the imagined picture while making as few changes as possible.,178295
93356460,8,1,1,,29799
93356460,8,2,0,,29799
93356460,9,-1,-1,I remembered about this condition  but the changes made were definitely greater than 2%.,107759
93356460,10,-1,-1,I remembered about this condition  but the changes made were definitely greater than 2%.,67697
93381332,2,1,0,,111164
93381332,2,2,0,,111164
93381332,2,3,0,,111164
93381332,2,4,1,,111164
93381332,2,5,0,,111164
93381332,3,1,0,,145075
93381332,3,2,1,,145075
93381332,3,3,0,,145075
93381332,3,4,0,,145075
93381332,3,5,0,,145075
93381332,4,1,0,,5771
93381332,4,2,0,,5771
93381332,4,3,0,,5771
93381332,4,4,1,,5771
93381332,4,5,0,,5771
93381332,5,1,1,,2941
93381332,5,2,0,,2941
93381332,5,3,0,,2941
93381332,5,4,0,,2941
93381332,5,5,0,,2941
93381332,6,1,0,,5117
93381332,6,2,1,,5117
93381332,7,-1,-1,,3519
93381332,8,1,0,,5838
93381332,8,2,1,,5838
93381332,9,-1,-1,,1727
93381332,10,-1,-1,,2634
93390734,2,1,0,,6866
93390734,2,2,0,,6866
93390734,2,3,0,,6866
93390734,2,4,0,,6866
93390734,2,5,1,,6866
93390734,3,1,1,,3612
93390734,3,2,0,,3612
93390734,3,3,0,,3612
93390734,3,4,0,,3612
93390734,3,5,0,,3612
93390734,4,1,0,,4992
93390734,4,2,0,,4992
93390734,4,3,0,,4992
93390734,4,4,1,,4992
93390734,4,5,0,,4992
93390734,5,1,1,,17674
93390734,5,2,0,,17674
93390734,5,3,0,,17674
93390734,5,4,0,,17674
93390734,5,5,0,,17674
93390734,6,1,0,,3440
93390734,6,2,1,,3440
93390734,7,-1,-1,,4243
93390734,8,1,0,,3694
93390734,8,2,1,,3694
93390734,9,-1,-1,,2135
93390734,10,-1,-1,,3917
93417654,2,1,0,,1615
93417654,2,2,0,,1615
93417654,2,3,0,,1615
93417654,2,4,0,,1615
93417654,2,5,1,,1615
93417654,3,1,1,,3880
93417654,3,2,0,,3880
93417654,3,3,0,,3880
93417654,3,4,0,,3880
93417654,3,5,0,,3880
93417654,4,1,0,,1319
93417654,4,2,0,,1319
93417654,4,3,0,,1319
93417654,4,4,1,,1319
93417654,4,5,0,,1319
93417654,5,1,1,,2045
93417654,5,2,0,,2045
93417654,5,3,0,,2045
93417654,5,4,0,,2045
93417654,5,5,0,,2045
93417654,6,1,0,,1540
93417654,6,2,1,,1540
93417654,7,-1,-1,,1103
93417654,8,1,0,,2153
93417654,8,2,1,,2153
93417654,9,-1,-1,,547
93417654,10,-1,-1,,742
93459496,2,1,0,,3759
93459496,2,2,0,,3759
93459496,2,3,0,,3759
93459496,2,4,0,,3759
93459496,2,5,1,,3759
93459496,3,1,1,,3065
93459496,3,2,0,,3065
93459496,3,3,0,,3065
93459496,3,4,0,,3065
93459496,3,5,0,,3065
93459496,4,1,0,,3322
93459496,4,2,0,,3322
93459496,4,3,0,,3322
93459496,4,4,0,,3322
93459496,4,5,1,,3322
93459496,5,1,1,,2847
93459496,5,2,0,,2847
93459496,5,3,0,,2847
93459496,5,4,0,,2847
93459496,5,5,0,,2847
93459496,6,1,0,,4163
93459496,6,2,1,,4163
93459496,7,-1,-1,,4936
93459496,8,1,1,,3687
93459496,8,2,0,,3687
93459496,9,-1,-1,,6127
93459496,10,-1,-1,,1925
93596524,2,1,0,,4072
93596524,2,2,0,,4072
93596524,2,3,0,,4072
93596524,2,4,0,,4072
93596524,2,5,1,,4072
93596524,3,1,1,,4616
93596524,3,2,0,,4616
93596524,3,3,0,,4616
93596524,3,4,0,,4616
93596524,3,5,0,,4616
93596524,4,1,0,,3833
93596524,4,2,0,,3833
93596524,4,3,0,,3833
93596524,4,4,1,,3833
93596524,4,5,0,,3833
93596524,5,1,1,,2999
93596524,5,2,0,,2999
93596524,5,3,0,,2999
93596524,5,4,0,,2999
93596524,5,5,0,,2999
93596524,6,1,0,,3729
93596524,6,2,1,,3729
93596524,7,-1,-1,,2431
93596524,8,1,0,,3704
93596524,8,2,1,,3704
93596524,9,-1,-1,,1825
93596524,10,-1,-1,,1743
93610601,2,1,0,,10415
93610601,2,2,0,,10415
93610601,2,3,0,,10415
93610601,2,4,0,,10415
93610601,2,5,1,,10415
93610601,3,1,1,,7866
93610601,3,2,0,,7866
93610601,3,3,0,,7866
93610601,3,4,0,,7866
93610601,3,5,0,,7866
93610601,4,1,0,,7251
93610601,4,2,0,,7251
93610601,4,3,0,,7251
93610601,4,4,1,,7251
93610601,4,5,0,,7251
93610601,5,1,1,,10515
93610601,5,2,0,,10515
93610601,5,3,0,,10515
93610601,5,4,0,,10515
93610601,5,5,0,,10515
93610601,6,1,0,,6545
93610601,6,2,1,,6545
93610601,7,-1,-1,I just followed my instincts,12089
93610601,8,1,0,,7168
93610601,8,2,1,,7168
93610601,9,-1,-1,,13516
93610601,10,-1,-1,Maybe include rotation as well,17332
93689489,2,1,0,,8568
93689489,2,2,0,,8568
93689489,2,3,0,,8568
93689489,2,4,1,,8568
93689489,2,5,0,,8568
93689489,3,1,1,,6982
93689489,3,2,0,,6982
93689489,3,3,0,,6982
93689489,3,4,0,,6982
93689489,3,5,0,,6982
93689489,4,1,0,,6432
93689489,4,2,0,,6432
93689489,4,3,0,,6432
93689489,4,4,1,,6432
93689489,4,5,0,,6432
93689489,5,1,1,,3471
93689489,5,2,0,,3471
93689489,5,3,0,,3471
93689489,5,4,0,,3471
93689489,5,5,0,,3471
93689489,6,1,0,,56380
93689489,6,2,1,,56380
93689489,7,-1,-1,,7694
93689489,8,1,1,,6843
93689489,8,2,0,,6843
93689489,9,-1,-1,,29543
93689489,10,-1,-1,,11774
93722193,2,1,0,,4462
93722193,2,2,0,,4462
93722193,2,3,0,,4462
93722193,2,4,0,,4462
93722193,2,5,1,,4462
93722193,3,1,0,,6061
93722193,3,2,1,,6061
93722193,3,3,0,,6061
93722193,3,4,0,,6061
93722193,3,5,0,,6061
93722193,4,1,0,,3743
93722193,4,2,0,,3743
93722193,4,3,0,,3743
93722193,4,4,1,,3743
93722193,4,5,0,,3743
93722193,5,1,1,,3818
93722193,5,2,0,,3818
93722193,5,3,0,,3818
93722193,5,4,0,,3818
93722193,5,5,0,,3818
93722193,6,1,0,,4446
93722193,6,2,1,,4446
93722193,7,-1,-1,,4763
93722193,8,1,1,,4633
93722193,8,2,0,,4633
93722193,9,-1,-1,I tried to stay as close as possible to 2% and not exceed it too much,20742
93722193,10,-1,-1,,1991
93776123,2,1,0,,6917
93776123,2,2,0,,6917
93776123,2,3,0,,6917
93776123,2,4,1,,6917
93776123,2,5,0,,6917
93776123,3,1,0,,5322
93776123,3,2,1,,5322
93776123,3,3,0,,5322
93776123,3,4,0,,5322
93776123,3,5,0,,5322
93776123,4,1,0,,5130
93776123,4,2,0,,5130
93776123,4,3,0,,5130
93776123,4,4,1,,5130
93776123,4,5,0,,5130
93776123,5,1,1,,5033
93776123,5,2,0,,5033
93776123,5,3,0,,5033
93776123,5,4,0,,5033
93776123,5,5,0,,5033
93776123,6,1,1,,6873
93776123,6,2,0,,6873
93776123,7,-1,-1,,7635
93776123,8,1,0,,4358
93776123,8,2,1,,4358
93776123,9,-1,-1,,1622
93776123,10,-1,-1,,2151
93853719,2,1,0,,6243
93853719,2,2,0,,6243
93853719,2,3,0,,6243
93853719,2,4,0,,6243
93853719,2,5,1,,6243
93853719,3,1,1,,4306
93853719,3,2,0,,4306
93853719,3,3,0,,4306
93853719,3,4,0,,4306
93853719,3,5,0,,4306
93853719,4,1,0,,3718
93853719,4,2,0,,3718
93853719,4,3,0,,3718
93853719,4,4,1,,3718
93853719,4,5,0,,3718
93853719,5,1,1,,5114
93853719,5,2,0,,5114
93853719,5,3,0,,5114
93853719,5,4,0,,5114
93853719,5,5,0,,5114
93853719,6,1,1,,4714
93853719,6,2,0,,4714
93853719,7,-1,-1,I had a look first and decided next steps and made it ,26212
93853719,8,1,0,,4707
93853719,8,2,1,,4707
93853719,9,-1,-1,,2053
93853719,10,-1,-1,,1637
93870497,2,1,0,,10000
93870497,2,2,0,,10000
93870497,2,3,0,,10000
93870497,2,4,1,,10000
93870497,2,5,0,,10000
93870497,3,1,0,,4800
93870497,3,2,1,,4800
93870497,3,3,0,,4800
93870497,3,4,0,,4800
93870497,3,5,0,,4800
93870497,4,1,0,,5332
93870497,4,2,0,,5332
93870497,4,3,0,,5332
93870497,4,4,1,,5332
93870497,4,5,0,,5332
93870497,5,1,1,,5723
93870497,5,2,0,,5723
93870497,5,3,0,,5723
93870497,5,4,0,,5723
93870497,5,5,0,,5723
93870497,6,1,1,,6851
93870497,6,2,0,,6851
93870497,7,-1,-1,I tried to mentally map out the numbers on the previous numbers  then I cleaned was wasn't needed.,56078
93870497,8,1,0,,5197
93870497,8,2,1,,5197
93870497,9,-1,-1,,2335
93870497,10,-1,-1,,1922
93906271,2,1,0,,1529
93906271,2,2,0,,1529
93906271,2,3,0,,1529
93906271,2,4,0,,1529
93906271,2,5,1,,1529
93906271,3,1,0,,1686
93906271,3,2,0,,1686
93906271,3,3,0,,1686
93906271,3,4,0,,1686
93906271,3,5,1,,1686
93906271,4,1,0,,1380
93906271,4,2,0,,1380
93906271,4,3,0,,1380
93906271,4,4,0,,1380
93906271,4,5,1,,1380
93906271,5,1,0,,1552
93906271,5,2,0,,1552
93906271,5,3,0,,1552
93906271,5,4,0,,1552
93906271,5,5,1,,1552
93906271,6,1,0,,2484
93906271,6,2,1,,2484
93906271,7,-1,-1,,714
93906271,8,1,0,,2247
93906271,8,2,1,,2247
93906271,9,-1,-1,,663
93906271,10,-1,-1,,614
93933018,2,1,0,,15328
93933018,2,2,0,,15328
93933018,2,3,0,,15328
93933018,2,4,0,,15328
93933018,2,5,1,,15328
93933018,3,1,1,,8070
93933018,3,2,0,,8070
93933018,3,3,0,,8070
93933018,3,4,0,,8070
93933018,3,5,0,,8070
93933018,4,1,0,,6667
93933018,4,2,0,,6667
93933018,4,3,0,,6667
93933018,4,4,0,,6667
93933018,4,5,1,,6667
93933018,5,1,1,,4860
93933018,5,2,0,,4860
93933018,5,3,0,,4860
93933018,5,4,0,,4860
93933018,5,5,0,,4860
93933018,6,1,0,,7435
93933018,6,2,1,,7435
93933018,7,-1,-1,,5798
93933018,8,1,0,,9123
93933018,8,2,1,,9123
93933018,9,-1,-1,,4628
93933018,10,-1,-1,,7833
94102282,2,1,0,,8621
94102282,2,2,0,,8621
94102282,2,3,0,,8621
94102282,2,4,0,,8621
94102282,2,5,1,,8621
94102282,3,1,1,,4936
94102282,3,2,0,,4936
94102282,3,3,0,,4936
94102282,3,4,0,,4936
94102282,3,5,0,,4936
94102282,4,1,0,,6603
94102282,4,2,0,,6603
94102282,4,3,0,,6603
94102282,4,4,1,,6603
94102282,4,5,0,,6603
94102282,5,1,1,,4441
94102282,5,2,0,,4441
94102282,5,3,0,,4441
94102282,5,4,0,,4441
94102282,5,5,0,,4441
94102282,6,1,0,,4262
94102282,6,2,1,,4262
94102282,7,-1,-1,,6247
94102282,8,1,1,,13772
94102282,8,2,0,,13772
94102282,9,-1,-1,in the first drawing  I think I could've made itt with less than 2% change,28870
94102282,10,-1,-1,,2678
94146139,2,1,0,,12819
94146139,2,2,0,,12819
94146139,2,3,0,,12819
94146139,2,4,0,,12819
94146139,2,5,1,,12819
94146139,3,1,1,,14164
94146139,3,2,0,,14164
94146139,3,3,0,,14164
94146139,3,4,0,,14164
94146139,3,5,0,,14164
94146139,4,1,0,,11122
94146139,4,2,0,,11122
